Accession Number,Is Public Domain,Object ID,Department,Accession Year,Object Name,Title,Culture,Period,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,County,Country,Region,Classification,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL,,,,,,,,,,,,,,,,
51.86.338,TRUE,201263,European Sculpture and Decorative Arts,1951,Plate,Plate (part of a service),"Chinese, possibly for British market",,,,,,,,,,,,,,,1790–1800,1790,1800,Hard-paste porcelain,Diameter: 11 3/8 in. (28.9 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201263,,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506,,,,,,,,,,,,,,,,
"51.86.339a, b",TRUE,201264,European Sculpture and Decorative Arts,1951,Salt,Salt (part of a service),"Chinese, possibly for British market",,,,,,,,,,,,,,,1790–1800,1790,1800,Hard-paste porcelain,Overlal: 1 15/16 × 3 1/4 in. (4.9 × 8.3 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201264,,,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,
"51.86.340a, b",TRUE,201265,European Sculpture and Decorative Arts,1951,Salt,Salt (part of a service),"Chinese, possibly for British market",,,,,,,,,,,,,,,1790–1800,1790,1800,Hard-paste porcelain,Overall: 2 × 3 1/4 in. (5.1 × 8.3 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201265,,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506,,,,,,,,,,,,,,,,
51.86.345,TRUE,201269,European Sculpture and Decorative Arts,1951,Hot water plate,Hot water plate,"Chinese, for British market",,,,,,,,,,,,,,,1785–1800,1785,1800,Hard-paste porcelain,Width (with handles): 11 1/8 in. (28.3 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201269,,,"Metropolitan Museum of Art, New York, NY",Plants|Coat of Arms,http://vocab.getty.edu/page/aat/300132360|http://vocab.getty.edu/page/aat/300126352,https://www.wikidata.org/wiki/Q756|https://www.wikidata.org/wiki/Q14659,,,,,,,,,,,,,,,,
51.86.348,TRUE,201271,European Sculpture and Decorative Arts,1951,Plate,Plate,"Chinese, for German market",,,,,,,,,,,,,,,mid-18th century,1730,1765,Hard-paste porcelain,Diameter: 9 3/16 in. (23.3 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201271,,,"Metropolitan Museum of Art, New York, NY",Coat of Arms,http://vocab.getty.edu/page/aat/300126352,https://www.wikidata.org/wiki/Q14659,,,,,,,,,,,,,,,,
51.86.349,TRUE,201272,European Sculpture and Decorative Arts,1951,Dish,Dish (part of a service),"Chinese, for German market",,,,,,,,,,,,,,,mid-18th century,1730,1765,Hard-paste porcelain,Diameter: 6 1/2 in. (16.5 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201272,,,"Metropolitan Museum of Art, New York, NY",Coat of Arms,http://vocab.getty.edu/page/aat/300126352,https://www.wikidata.org/wiki/Q14659,,,,,,,,,,,,,,,,
51.86.350,TRUE,201273,European Sculpture and Decorative Arts,1951,Dish,Segmental dish (part of a service),"Chinese, for German market",,,,,,,,,,,,,,,mid-18th century,1730,1765,Hard-paste porcelain,Overall: 4 1/4 × 6 1/8 in. (10.8 × 15.6 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201273,,,"Metropolitan Museum of Art, New York, NY",Crowns,http://vocab.getty.edu/page/aat/300046020,https://www.wikidata.org/wiki/Q170984,,,,,,,,,,,,,,,,
51.86.351,TRUE,201274,European Sculpture and Decorative Arts,1951,Dish,Segmental dish (part of a service),"Chinese, for German market",,,,,,,,,,,,,,,mid-18th century,1730,1765,Hard-paste porcelain,Overall: 4 3/16 × 6 in. (10.6 × 15.2 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201274,,,"Metropolitan Museum of Art, New York, NY",Crowns,http://vocab.getty.edu/page/aat/300046020,https://www.wikidata.org/wiki/Q170984,,,,,,,,,,,,,,,,
51.86.361,TRUE,201283,European Sculpture and Decorative Arts,1951,Basket,Basket,"Chinese, for European market",,,,,,,,,,,,,,,1775–1800,1775,1800,Hard-paste porcelain,Diam. of rim: 11 5/8 in. (29.5 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201283,,,"Metropolitan Museum of Art, New York, NY",Flowers,http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q506,,,,,,,,,,,,,,,,
51.86.363,TRUE,201285,European Sculpture and Decorative Arts,1951,Hot water plate,Hot water plate,"Chinese, for Indian market",,,,,,,,,,,,,,,ca. 1840 (?),1835,1845,Hard-paste porcelain,Overall: 8 1/2 × 12 9/16 in. (21.6 × 31.9 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201285,,,"Metropolitan Museum of Art, New York, NY",Elephants|Tigers|Flowers|Coat of Arms,http://vocab.getty.edu/page/aat/300250160|http://vocab.getty.edu/page/aat/300249063|http://vocab.getty.edu/page/aat/300132399|http://vocab.getty.edu/page/aat/300126352,https://www.wikidata.org/wiki/Q7378|https://www.wikidata.org/wiki/Q19939|https://www.wikidata.org/wiki/Q506|https://www.wikidata.org/wiki/Q14659,,,,,,,,,,,,,,,,
51.86.367,TRUE,201288,European Sculpture and Decorative Arts,1951,Saucer,Saucer,"Chinese, for Spanish market",,,,,,,,,,,,,,,ca. 1810,1805,1815,Hard-paste porcelain,Diameter: 6 3/16 in. (15.7 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201288,,,"Metropolitan Museum of Art, New York, NY",Human Figures|Coat of Arms|Flags,http://vocab.getty.edu/page/aat/300404114|http://vocab.getty.edu/page/aat/300126352|http://vocab.getty.edu/page/aat/300195678,https://www.wikidata.org/wiki/Q5937779|https://www.wikidata.org/wiki/Q14659|https://www.wikidata.org/wiki/Q14660,,,,,,,,,,,,,,,,
"51.86.375a, b",TRUE,201296,European Sculpture and Decorative Arts,1951,Teapot,Teapot,"Chinese, for American market",,,,,,,,,,,,,,,1795–1800,1795,1800,Hard-paste porcelain,Height (with cover): 5 7/8 in. (14.9 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201296,,,"Metropolitan Museum of Art, New York, NY",Eagles|Coat of Arms,http://vocab.getty.edu/page/aat/300250049|http://vocab.getty.edu/page/aat/300126352,https://www.wikidata.org/wiki/Q2092297|https://www.wikidata.org/wiki/Q14659,,,,,,,,,,,,,,,,
51.86.376,TRUE,201297,European Sculpture and Decorative Arts,1951,Cup,Cup,"Chinese, for American market",,,,,,,,,,,,,,,1795–1800,1795,1800,Hard-paste porcelain,Height: 2 3/8 in. (6 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201297,,,"Metropolitan Museum of Art, New York, NY",Flags|Insignia|Ships,http://vocab.getty.edu/page/aat/300195678|http://vocab.getty.edu/page/aat/300028725|http://vocab.getty.edu/page/aat/300082981,https://www.wikidata.org/wiki/Q14660|https://www.wikidata.org/wiki/Q552345|https://www.wikidata.org/wiki/Q11446,,,,,,,,,,,,,,,,
51.86.377,TRUE,201298,European Sculpture and Decorative Arts,1951,Saucer,Saucer,"Chinese, for American market",,,,,,,,,,,,,,,1795–1800,1795,1800,Hard-paste porcelain,Diameter: 5 9/16 in. (14.1 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201298,,,"Metropolitan Museum of Art, New York, NY",Ships,http://vocab.getty.edu/page/aat/300082981,https://www.wikidata.org/wiki/Q11446,,,,,,,,,,,,,,,,
51.86.378,TRUE,201299,European Sculpture and Decorative Arts,1951,Hot milk jug,Hot milk jug,"Chinese, possibly for American market",,,,,,,,,,,,,,,late 18th century,1785,1799,Hard-paste porcelain,Height (with cover): 5 9/16 in. (14.1 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201299,,,"Metropolitan Museum of Art, New York, NY",Ships,http://vocab.getty.edu/page/aat/300082981,https://www.wikidata.org/wiki/Q11446,,,,,,,,,,,,,,,,
51.86.402,TRUE,201323,European Sculpture and Decorative Arts,1951,Tea caddy,Tea caddy (part of a service),"Chinese, for American market",,,,,,,,,,,,,,,1795–1800,1795,1800,Hard-paste porcelain,Height: 4 5/8 in. (11.7 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201323,,,"Metropolitan Museum of Art, New York, NY",Ships,http://vocab.getty.edu/page/aat/300082981,https://www.wikidata.org/wiki/Q11446,,,,,,,,,,,,,,,,
51.86.403,TRUE,201324,European Sculpture and Decorative Arts,1951,Spoon tray,Spoon tray (part of a service),"Chinese, for American market",,,,,,,,,,,,,,,1795–1800,1795,1800,Hard-paste porcelain,Overall: 3 13/16 × 4 7/8 in. (9.7 × 12.4 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201324,,,"Metropolitan Museum of Art, New York, NY",Flags|Ships,http://vocab.getty.edu/page/aat/300195678|http://vocab.getty.edu/page/aat/300082981,https://www.wikidata.org/wiki/Q14660|https://www.wikidata.org/wiki/Q11446,,,,,,,,,,,,,,,,
"51.86.410a, b",TRUE,201331,European Sculpture and Decorative Arts,1951,Fruit basket and stand,Fruit basket and stand (one of a pair),"Chinese, possibly for Continental European market",,,,,,,,,,,,,,,1790–1800,1790,1800,Hard-paste porcelain,Height: 15 in. (38.1 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201331,,,"Metropolitan Museum of Art, New York, NY",Putti,http://vocab.getty.edu/page/aat/300250465,https://www.wikidata.org/wiki/Q284865,,,,,,,,,,,,,,,,
"51.86.411a, b",TRUE,201332,European Sculpture and Decorative Arts,1951,Fruit basket and stand,Fruit basket and stand (one of a pair),"Chinese, possibly for Continental European market",,,,,,,,,,,,,,,1790–1800,1790,1800,Hard-paste porcelain,Height: 14 7/8 in. (37.8 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201332,,,"Metropolitan Museum of Art, New York, NY",Putti,http://vocab.getty.edu/page/aat/300250465,https://www.wikidata.org/wiki/Q284865,,,,,,,,,,,,,,,,
51.86.414,TRUE,201335,European Sculpture and Decorative Arts,1951,Punch bowl,Punch bowl,"Chinese, for British or Continental European market",,,,,,,,,,,,,,,1785–1800,1785,1800,Hard-paste porcelain,Diameter: 11 1/2 in. (29.2 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201335,,,"Metropolitan Museum of Art, New York, NY",Men,http://vocab.getty.edu/page/aat/300025928,https://www.wikidata.org/wiki/Q8441,,,,,,,,,,,,,,,,
51.86.415,TRUE,201336,European Sculpture and Decorative Arts,1951,Platter,Platter (part of a service),"Chinese, possibly for British market",,,,,,,,,,,,,,,1790–1800,1790,1800,Hard-paste porcelain,Diameter: 16 1/8 in. (41 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201336,,,"Metropolitan Museum of Art, New York, NY",Roses,http://vocab.getty.edu/page/aat/300266246,https://www.wikidata.org/wiki/Q102231,,,,,,,,,,,,,,,,
"51.86.418a, b",TRUE,201339,European Sculpture and Decorative Arts,1951,Vegetable dish with cover,Vegetable dish with cover,"Chinese, for Portuguese market",,,,,,,,,,,,,,,1785–1800,1785,1800,Hard-paste porcelain,Overall: 4 7/8 × 9 1/2 × 11 1/16 in. (12.4 × 24.1 × 28.1 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201339,,,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,
51.86.419,TRUE,201340,European Sculpture and Decorative Arts,1951,Cup,Cup,"Chinese, possibly for British market",,,,,,,,,,,,,,,1785–1800,1785,1800,Hard-paste porcelain,Overall: 2 7/16 × 3 1/2 in. (6.2 × 8.9 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201340,,,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,
51.86.420,TRUE,201341,European Sculpture and Decorative Arts,1951,Saucer,Saucer,"Chinese, for British market",,,,,,,,,,,,,,,1785–1800,1785,1800,Hard-paste porcelain,Diameter: 5 7/16 in. (13.8 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201341,,,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,
51.86.421,TRUE,201342,European Sculpture and Decorative Arts,1951,Cup,Cup,"Chinese, for British market",,,,,,,,,,,,,,,1785–1800,1785,1800,Hard-paste porcelain,Overall: 2 1/8 × 4 1/4 in. (5.4 × 10.8 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201342,,,"Metropolitan Museum of Art, New York, NY",Landscapes,http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q191163,,,,,,,,,,,,,,,,
51.86.422,TRUE,201343,European Sculpture and Decorative Arts,1951,Saucer,Saucer,"Chinese, for British market",,,,,,,,,,,,,,,1785–1800,1785,1800,Hard-paste porcelain,Diam. 5 9/16 in. (14.1 cm.),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201343,,,"Metropolitan Museum of Art, New York, NY",Coat of Arms,http://vocab.getty.edu/page/aat/300126352,https://www.wikidata.org/wiki/Q14659,,,,,,,,,,,,,,,,
51.86.436,TRUE,201354,European Sculpture and Decorative Arts,1951,Platter,Platter (part of a service),"Chinese, for German market",,,,,,,,,,,,,,,mid-18th century,1730,1765,Hard-paste porcelain,Overall: 15 1/8 × 18 7/16 in. (38.4 × 46.8 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201354,,,"Metropolitan Museum of Art, New York, NY",Coat of Arms,http://vocab.getty.edu/page/aat/300126352,https://www.wikidata.org/wiki/Q14659,,,,,,,,,,,,,,,,
51.86.437,TRUE,201355,European Sculpture and Decorative Arts,1951,Tray,Tray,"Chinese, for German market",,,,,,,,,,,,,,,mid-18th century,1730,1765,Hard-paste porcelain,Overall: 5 1/2 × 7 5/8 in. (14 × 19.4 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201355,,,"Metropolitan Museum of Art, New York, NY",,,,,,,,,,,,,,,,,,,
51.86.438,TRUE,201356,European Sculpture and Decorative Arts,1951,Soup dish,Soup dish (part of a service),"Chinese, for British market",,,,,,,,,,,,,,,1790–1800,1790,1800,Hard-paste porcelain,Diameter: 9 3/4 in. (24.8 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201356,,,"Metropolitan Museum of Art, New York, NY",Grapes|Insignia,http://vocab.getty.edu/page/aat/300379338|http://vocab.getty.edu/page/aat/300028725,https://www.wikidata.org/wiki/Q10978|https://www.wikidata.org/wiki/Q552345,,,,,,,,,,,,,,,,
51.86.439,TRUE,201357,European Sculpture and Decorative Arts,1951,Soup dish,Soup dish (part of a service),"Chinese, for British market",,,,,,,,,,,,,,,1790–1800,1790,1800,Hard-paste porcelain,Diameter: 9 3/4 in. (24.8 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201357,,,"Metropolitan Museum of Art, New York, NY",Grapes|Insignia,http://vocab.getty.edu/page/aat/300379338|http://vocab.getty.edu/page/aat/300028725,https://www.wikidata.org/wiki/Q10978|https://www.wikidata.org/wiki/Q552345,,,,,,,,,,,,,,,,
"51.86.441a, b",TRUE,201358,European Sculpture and Decorative Arts,1951,Vegetable dish with cover,Vegetable dish with cover (part of a service),"Chinese, for British market",,,,,,,,,,,,,,,1790–1800,1790,1800,Hard-paste porcelain,Overall (with cover): 6 3/16 × 13 1/16 × 8 3/4 in. (15.7 × 33.2 × 22.2 cm),"Helena Woolworth McCann Collection, Gift of Winfield Foundation, 1951",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201358,,,"Metropolitan Museum of Art, New York, NY",Grapes|Insignia,http://vocab.getty.edu/page/aat/300379338|http://vocab.getty.edu/page/aat/300028725,https://www.wikidata.org/wiki/Q10978|https://www.wikidata.org/wiki/Q552345,,,,,,,,,,,,,,,,
53.179.5,TRUE,201590,European Sculpture and Decorative Arts,1953,Mug,Mug,"Chinese, for British or American market",,,,,,,,,,,,,,,ca. 1800,1795,1805,Hard-paste porcelain,Height: 6 3/16 in. (15.7 cm),"Gift of Mrs. Screven Lorillard, 1953",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201590,,,"Metropolitan Museum of Art, New York, NY",Buildings|Deer|Trees|Insignia,http://vocab.getty.edu/page/aat/300004789|http://vocab.getty.edu/page/aat/300250308|http://vocab.getty.edu/page/aat/300132410|http://vocab.getty.edu/page/aat/300028725,https://www.wikidata.org/wiki/Q41176|https://www.wikidata.org/wiki/Q685795|https://www.wikidata.org/wiki/Q10884|https://www.wikidata.org/wiki/Q552345,,,,,,,,,,,,,,,,
54.147.96,TRUE,201792,European Sculpture and Decorative Arts,1954,Vase ,Vase (one of a pair),"Chinese with Bohemian, Kronstadt decoration",,3392,Decorator,Decorated by the Hausmaler,Ignaz Preissler,"German, Friedrichswald 1676–1741Kronsstadt", ,"Preissler, Ignaz",German,1676,1741,,http://vocab.getty.edu/page/ulan/500007513,https://www.wikidata.org/wiki/Q1657503,"early 18th century, decoration ca. 1729–32",1700,1737,Hard-paste porcelain (Jingdezhen ware),Height (each): 10 11/16 in. (27.1 cm); Diameter (each): 4 1/8 in. (10.5 cm),"Gift of R. Thornton Wilson, in memory of Florence Ellsworth Wilson, 1954",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201792,,,"Metropolitan Museum of Art, New York, NY",Chinoiserie|Birds|Men|Flowers,http://vocab.getty.edu/page/aat/300021167|http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300132399,https://www.wikidata.org/wiki/Q863679|https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q506,,,,,,,,,,,,,,,,
54.147.106,TRUE,201800,European Sculpture and Decorative Arts,1954,Bowl,Bowl,"Chinese, for American market",,,,,,,,,,,,,,,ca. 1811,1806,1816,Hard-paste porcelain,Overall: 2 1/2 × 5 3/8 in. (6.4 × 13.7 cm),"Gift of R. Thornton Wilson, in memory of Florence Ellsworth Wilson, 1954",,,,,,Ceramics-Porcelain-Export,http://www.metmuseum.org/art/collection/search/201800,,,"Metropolitan Museum of Art, New York, NY",Animals|Men,http://vocab.getty.edu/page/aat/300249525|http://vocab.getty.edu/page/aat/300025928,https://www.wikidata.org/wiki/Q729|https://www.wikidata.org/wiki/Q8441,,,,,,,,,,,,,,,,
